10 0
1010 0.0001
2010 0.0002
3010 0.00031
4010 0.00041
5010 0.00051
6010 0.00061
7010 0.00072
8010 0.00082
9010 0.00094
10010 0.00104
11010 0.00115
12010 0.00126
13010 0.00136
14010 0.00147
15010 0.00158
16010 0.00169
17010 0.00178
18010 0.0019
19010 0.00199
20010 0.0021
21010 0.00221
22010 0.00231
23010 0.00243
24010 0.00252
25010 0.00266
26010 0.00275
27010 0.00287
28010 0.00296
29010 0.00309
30010 0.00316
31010 0.0033
32010 0.00339
33010 0.00351
34010 0.0036
35010 0.00372
36010 0.0038
37010 0.00392
38010 0.00403
39010 0.00414
40010 0.00424
41010 0.00435
42010 0.00446
43010 0.00456
44010 0.00464
45010 0.00478
46010 0.00489
47010 0.00499
48010 0.00511
49010 0.00522
50010 0.00531
51010 0.00542
52010 0.00553
53010 0.00562
54010 0.00573
55010 0.00583
56010 0.00594
57010 0.00606
58010 0.00615
59010 0.00625
60010 0.00637
61010 0.00649
