10 0
1010 5e-05
2010 0.0001
3010 0.00016
4010 0.0002
5010 0.00026
6010 0.00031
7010 0.00036
8010 0.00041
9010 0.00047
10010 0.00051
11010 0.00057
12010 0.00063
13010 0.00068
14010 0.00073
15010 0.00079
16010 0.00084
17010 0.0009
18010 0.00095
19010 0.001
20010 0.00106
21010 0.0011
22010 0.00116
23010 0.00121
24010 0.00127
25010 0.00132
26010 0.00136
27010 0.00143
28010 0.00148
29010 0.00153
30010 0.00159
31010 0.00164
32010 0.00168
33010 0.00174
34010 0.0018
35010 0.00186
36010 0.00191
37010 0.00197
38010 0.00201
39010 0.00205
40010 0.00212
41010 0.00218
42010 0.00224
43010 0.00227
44010 0.00233
45010 0.00239
46010 0.00244
47010 0.00249
48010 0.00254
49010 0.00259
50010 0.00265
51010 0.0027
52010 0.00276
53010 0.00282
54010 0.00286
55010 0.00291
56010 0.00297
57010 0.00302
